halo_id,center_x,center_y,center_z,fof_mass_msun,fof_particle_count,M200c_msun,R200c_pkpc,N200c,mass_bin,nearest_halo_distance_pkpc,nearest_halo_mass_msun,nearest_more_massive_distance_pkpc,nearest_more_massive_mass_msun,significant_neighbor_distance_pkpc,significant_neighbor_mass_msun,significant_neighbor_distance_R200,neighbor_count_500pkpc,neighbor_count_1000pkpc,neighbor_count_2000pkpc,isolated
506,3.5852717285e+03,2.0113925781e+04,1.2269876953e+04,1.5208909006e+12,196,1.2570629090e+12,2.2661542347e+02,162,12.0-12.5,3.2832713171e+03,2.4210100469e+12,3.2832713171e+03,2.4210100469e+12,3.2832713171e+03,2.4210100469e+12,1.4488295928e+01,0,0,0,1
350,2.5374197266e+04,4.9806941406e+04,8.4244091797e+03,2.2580573478e+12,291,1.2493032614e+12,2.2494744941e+02,161,12.0-12.5,1.8381609903e+03,1.6605645834e+12,1.8381609903e+03,1.6605645834e+12,1.8381609903e+03,1.6605645834e+12,8.1715129249e+00,0,0,1,1
371,4.6999707031e+04,3.8508359375e+04,4.3773863281e+04,2.1649417889e+12,279,1.2493032614e+12,2.2665063527e+02,161,12.0-12.5,3.5017442810e+03,1.1329085476e+12,5.3430887991e+03,1.4277751559e+12,3.5017442810e+03,1.1329085476e+12,1.5449964553e+01,0,0,0,1
396,1.7255203125e+04,4.5489539062e+04,2.5696339844e+04,2.0175083861e+12,260,1.2493032614e+12,2.2737836221e+02,161,12.0-12.5,1.5014793273e+03,1.0785910145e+12,5.3863883368e+03,1.2958611469e+12,1.5014793273e+03,1.0785910145e+12,6.6034398029e+00,0,0,1,1
451,3.5453703125e+04,2.4833675781e+04,3.9401074219e+04,1.7226418072e+12,222,1.2493032614e+12,2.2742342118e+02,161,12.0-12.5,1.8120471279e+03,1.2772379927e+13,1.8120471279e+03,1.2772379927e+13,1.8120471279e+03,1.2772379927e+13,7.9677243375e+00,0,0,1,1
472,2.0479558594e+04,8.1498295898e+03,3.8825851562e+04,1.6528049680e+12,213,1.2493032614e+12,2.1967318246e+02,161,12.0-12.5,9.5541536078e+03,7.9924370138e+11,1.2112540904e+04,9.0943069710e+12,9.5541536078e+03,7.9924370138e+11,4.3492580663e+01,0,0,0,1
474,2.6377720703e+04,4.0644941406e+04,2.7873947754e+03,1.6528049680e+12,213,1.2493032614e+12,2.2170220462e+02,161,12.0-12.5,1.8603477598e+03,8.8304789531e+12,1.8603477598e+03,8.8304789531e+12,1.8603477598e+03,8.8304789531e+12,8.3912009940e+00,0,0,1,1
504,1.5054403320e+04,3.8931664062e+04,4.3705738281e+04,1.5286506249e+12,197,1.2493032614e+12,2.2785467534e+02,161,12.0-12.5,8.7226132115e+02,6.5025846772e+12,8.7226132115e+02,6.5025846772e+12,8.7226132115e+02,6.5025846772e+12,3.8281475676e+00,0,1,1,1
382,3.9661823730e+03,4.9022484375e+04,3.8162011719e+04,2.0795855009e+12,268,1.2415436138e+12,2.2716869055e+02,160,12.0-12.5,8.0475458490e+03,7.9148405379e+11,9.3178103368e+03,2.7313959503e+12,8.0475458490e+03,7.9148405379e+11,3.5425418132e+01,0,0,0,1
469,9.0619277344e+03,2.6712130859e+04,1.1834057617e+04,1.6605645790e+12,214,1.2415436138e+12,2.2699266264e+02,160,12.0-12.5,1.6377721380e+03,7.8372440620e+11,3.4790702567e+03,7.6975704055e+12,1.6377721380e+03,7.8372440620e+11,7.2150884481e+00,0,0,1,1
520,3.4252503906e+04,2.6666589844e+04,3.7765359375e+04,1.4743330078e+12,190,1.2415436138e+12,2.2585925012e+02,160,12.0-12.5,2.3801218092e+03,1.2772379927e+13,2.3801218092e+03,1.2772379927e+13,2.3801218092e+03,1.2772379927e+13,1.0538075407e+01,0,0,0,1
549,4.3745886719e+04,4.4345804688e+04,3.6726039062e+04,1.3734576111e+12,177,1.2337839662e+12,2.2513172245e+02,159,12.0-12.5,4.6120320372e+03,1.4432944510e+12,4.6120320372e+03,1.4432944510e+12,4.6120320372e+03,1.4432944510e+12,2.0485927026e+01,0,0,0,1
482,4.2428442383e+03,3.4641343750e+04,3.1018550781e+04,1.6140066862e+12,208,1.2260243186e+12,2.2068591128e+02,158,12.0-12.5,2.1298856973e+03,4.1902096965e+12,2.1298856973e+03,4.1902096965e+12,2.1298856973e+03,4.1902096965e+12,9.6512082938e+00,0,0,0,1
498,2.2548076172e+04,4.9578257812e+04,2.0038652344e+04,1.5519295713e+12,200,1.2105050234e+12,2.2272637457e+02,156,12.0-12.5,1.4366374545e+03,9.4978086455e+12,1.4366374545e+03,9.4978086455e+12,1.4366374545e+03,9.4978086455e+12,6.4502349904e+00,0,0,1,1
487,2.8261375000e+04,5.7658636475e+02,4.9383886719e+04,1.5907277398e+12,205,1.2027453759e+12,2.2513783625e+02,155,12.0-12.5,7.2900718653e+03,2.5606837034e+12,7.2900718653e+03,2.5606837034e+12,7.2900718653e+03,2.5606837034e+12,3.2380482937e+01,0,0,0,1
494,4.4350175781e+04,3.9344820312e+04,3.6959890625e+04,1.5752084044e+12,203,1.2027453759e+12,2.1900102783e+02,155,12.0-12.5,3.0006453256e+03,1.4432944510e+12,3.0006453256e+03,1.4432944510e+12,3.0006453256e+03,1.4432944510e+12,1.3701512524e+01,0,0,0,1
522,5.5270014648e+03,4.7213343750e+04,1.0614049805e+04,1.4665733968e+12,189,1.2027453759e+12,2.2111028011e+02,155,12.0-12.5,2.6190453119e+03,8.6132088207e+11,3.6900662769e+03,2.4986065228e+12,2.6190453119e+03,8.6132088207e+11,1.1844973063e+01,0,0,0,1
478,2.4420769531e+04,3.0765978516e+04,2.4763773438e+04,1.6295260216e+12,210,1.1949857283e+12,2.2199723505e+02,154,12.0-12.5,1.2315459735e+03,2.2114995621e+12,1.2315459735e+03,2.2114995621e+12,1.2315459735e+03,2.2114995621e+12,5.5475734788e+00,0,0,1,1
486,4.1548725586e+03,4.0067257812e+04,2.9089636230e+03,1.5984873508e+12,206,1.1949857283e+12,2.2437689044e+02,154,12.0-12.5,5.8412111519e+03,7.5889353393e+12,5.8412111519e+03,7.5889353393e+12,5.8412111519e+03,7.5889353393e+12,2.6033033707e+01,0,0,0,1
528,4.1823488281e+04,3.4445393066e+03,4.1153011719e+04,1.4432944503e+12,186,1.1949857283e+12,2.2378609751e+02,154,12.0-12.5,2.9929960719e+03,1.1538595961e+13,2.9929960719e+03,1.1538595961e+13,2.9929960719e+03,1.1538595961e+13,1.3374361076e+01,0,0,0,1
532,4.3877314453e+03,2.9513636719e+04,7.7596303711e+03,1.4122558929e+12,182,1.1949857283e+12,2.2189828485e+02,154,12.0-12.5,2.0189574415e+03,1.3501786800e+12,2.0189574415e+03,1.3501786800e+12,2.0189574415e+03,1.3501786800e+12,9.0985716396e+00,0,0,0,1
570,1.0409320312e+04,4.2336480469e+04,6.3154077148e+03,1.3191401073e+12,170,1.1949857283e+12,2.1318572122e+02,154,12.0-12.5,2.0201658592e+03,1.9825899583e+13,2.0201658592e+03,1.9825899583e+13,2.0201658592e+03,1.9825899583e+13,9.4760842691e+00,0,0,0,1
455,3.3369523438e+04,4.8883375000e+04,2.8813177734e+04,1.7148820828e+12,221,1.1872260807e+12,2.2163257733e+02,153,12.0-12.5,5.0026023171e+03,1.4355348034e+12,5.0026023171e+03,1.4355348034e+12,5.0026023171e+03,1.4355348034e+12,2.2571601961e+01,0,0,0,1
511,4.3943796875e+04,7.7909179688e+03,4.5521046875e+04,1.4976119542e+12,193,1.1872260807e+12,2.2309785377e+02,153,12.0-12.5,3.2580277153e+03,1.5441698697e+12,3.2580277153e+03,1.5441698697e+12,3.2580277153e+03,1.5441698697e+12,1.4603581613e+01,0,0,0,1
567,3.6639101562e+04,7.5593642578e+03,1.1774746094e+04,1.3268997183e+12,171,1.1872260807e+12,2.2119298480e+02,153,12.0-12.5,8.2257986679e+03,4.4074798290e+12,8.2257986679e+03,4.4074798290e+12,8.2257986679e+03,4.4074798290e+12,3.7188334319e+01,0,0,0,1
497,3.3125906250e+04,3.7415929688e+04,3.6080957031e+04,1.5519295713e+12,200,1.1639471379e+12,2.1874943177e+02,150,12.0-12.5,1.6331448478e+03,1.7668717554e+13,1.6331448478e+03,1.7668717554e+13,1.6331448478e+03,1.7668717554e+13,7.4658244121e+00,0,0,1,1
508,4.5324050781e+04,9.2584453125e+03,4.7124058594e+04,1.5053716785e+12,194,1.1639471379e+12,2.2260987512e+02,150,12.0-12.5,2.9039787347e+03,1.5441698697e+12,2.9039787347e+03,1.5441698697e+12,2.9039787347e+03,1.5441698697e+12,1.3045147854e+01,0,0,0,1
538,4.3092328125e+04,4.7046777344e+04,4.9411992188e+04,1.3889769465e+12,179,1.1639471379e+12,2.1747176415e+02,150,12.0-12.5,2.3670018625e+03,9.6995594827e+11,3.2367863593e+03,6.3691187387e+13,2.3670018625e+03,9.6995594827e+11,1.0884180168e+01,0,0,0,1
556,2.8159722656e+04,1.3774745117e+04,4.9340968750e+04,1.3501786647e+12,174,1.1639471379e+12,2.1860109464e+02,150,12.0-12.5,3.4558189841e+03,1.7071224690e+12,3.4558189841e+03,1.7071224690e+12,3.4558189841e+03,1.7071224690e+12,1.5808790847e+01,0,0,0,1
477,5.7643988037e+02,8.8864492188e+03,3.4405285156e+04,1.6295260216e+12,210,1.1561874903e+12,2.2088836416e+02,149,12.0-12.5,1.5625851967e+03,4.0272570972e+12,1.5625851967e+03,4.0272570972e+12,1.5625851967e+03,4.0272570972e+12,7.0740946571e+00,0,0,1,1
479,1.9124485779e+02,2.7115134766e+04,1.8208589844e+04,1.6295260216e+12,210,1.1561874903e+12,2.1816260091e+02,149,12.0-12.5,7.0390212707e+03,2.3278942759e+12,7.0390212707e+03,2.3278942759e+12,7.0390212707e+03,2.3278942759e+12,3.2265022700e+01,0,0,0,1
507,2.3385785156e+04,4.4761847656e+04,4.1064467773e+03,1.5131312896e+12,195,1.1561874903e+12,2.1964964885e+02,149,12.0-12.5,3.3216063633e+03,1.0941103097e+12,4.0204039681e+03,2.2502978000e+12,3.3216063633e+03,1.0941103097e+12,1.5122293073e+01,0,0,0,1
518,4.2983363281e+04,3.2195878906e+04,1.1062139648e+04,1.4820927321e+12,191,1.1561874903e+12,2.1918825028e+02,149,12.0-12.5,3.8361828861e+03,4.9196165696e+12,3.8361828861e+03,4.9196165696e+12,3.8361828861e+03,4.9196165696e+12,1.7501772477e+01,0,0,0,1
531,8.1998144531e+03,3.2868957031e+04,2.3102285156e+04,1.4122558929e+12,182,1.1561874903e+12,2.1398005792e+02,149,12.0-12.5,1.1575937752e+03,1.4200155083e+12,1.1575937752e+03,1.4200155083e+12,1.1575937752e+03,1.4200155083e+12,5.4098208330e+00,0,0,1,1
503,2.3015845703e+04,2.5449197266e+04,1.6545927734e+04,1.5286506249e+12,197,1.1484278428e+12,2.2070743030e+02,148,12.0-12.5,3.0172105408e+03,2.1804609717e+12,3.0172105408e+03,2.1804609717e+12,3.0172105408e+03,2.1804609717e+12,1.3670634181e+01,0,0,0,1
515,4.0011601562e+04,3.9124292969e+04,3.9820453125e+04,1.4898523432e+12,192,1.1484278428e+12,2.2153142264e+02,148,12.0-12.5,1.2915243168e+03,7.8372440620e+11,1.9890459547e+03,2.8400310165e+12,1.2915243168e+03,7.8372440620e+11,5.8299824985e+00,0,0,2,1
562,1.4644649414e+04,4.9888558594e+04,1.3253549805e+04,1.3346593294e+12,172,1.1484278428e+12,2.2083203921e+02,148,12.0-12.5,5.7579532608e+03,1.5984874028e+12,5.7579532608e+03,1.5984874028e+12,5.7579532608e+03,1.5984874028e+12,2.6073903413e+01,0,0,0,1
347,4.5117738281e+04,4.1671011719e+04,4.6352781250e+04,2.2658170722e+12,292,1.1406681952e+12,2.1986752206e+02,147,12.0-12.5,1.1769508020e+03,5.0049726931e+12,1.1769508020e+03,5.0049726931e+12,1.1769508020e+03,5.0049726931e+12,5.3529998018e+00,0,0,1,1
381,1.5794312744e+03,4.6381441406e+04,6.5219853516e+03,2.0795855009e+12,268,1.1406681952e+12,2.2050892273e+02,147,12.0-12.5,2.9414576797e+03,4.3143640579e+12,2.9414576797e+03,4.3143640579e+12,2.9414576797e+03,4.3143640579e+12,1.3339404334e+01,0,0,0,1
525,2.9275875000e+04,4.2795437500e+04,6.4301206055e+03,1.4510540614e+12,187,1.1406681952e+12,2.1902437479e+02,147,12.0-12.5,4.0062833223e+03,9.1563841517e+11,6.4511884787e+03,2.2890960379e+12,4.0062833223e+03,9.1563841517e+11,1.8291495301e+01,0,0,0,1
555,1.7800566406e+04,4.9657335938e+04,4.3888789062e+04,1.3501786647e+12,174,1.1406681952e+12,2.2000772266e+02,147,12.0-12.5,3.7367008913e+03,1.1018699572e+12,1.2786745658e+04,3.6703133083e+12,3.7367008913e+03,1.1018699572e+12,1.6984407848e+01,0,0,0,1
560,3.1082300781e+04,3.6424613281e+04,4.2422187500e+04,1.3424190537e+12,173,1.1406681952e+12,2.1585899840e+02,147,12.0-12.5,7.7677594290e+03,2.4830872276e+12,7.7677594290e+03,2.4830872276e+12,7.7677594290e+03,2.4830872276e+12,3.5985339904e+01,0,0,0,1
470,3.5752773438e+04,3.2262294922e+04,2.6227173828e+04,1.6605645790e+12,214,1.1329085476e+12,2.1658521870e+02,146,12.0-12.5,6.4507501664e+03,2.9641853779e+12,6.4507501664e+03,2.9641853779e+12,6.4507501664e+03,2.9641853779e+12,2.9783889248e+01,0,0,0,1
539,4.6148636719e+04,4.7421289062e+04,1.5408005371e+03,1.3889769465e+12,179,1.1329085476e+12,2.2056768334e+02,146,12.0-12.5,1.2571291224e+03,2.0330276676e+12,1.2571291224e+03,2.0330276676e+12,1.2571291224e+03,2.0330276676e+12,5.6995163725e+00,0,0,1,1
546,3.7427941406e+04,4.7554023438e+04,3.6658953125e+04,1.3812172222e+12,178,1.1329085476e+12,2.1654410214e+02,146,12.0-12.5,3.3065811619e+03,1.4976119841e+12,3.3065811619e+03,1.4976119841e+12,3.3065811619e+03,1.4976119841e+12,1.5269781672e+01,0,0,0,1
564,4.5604031250e+04,3.7781363281e+04,4.5529078125e+04,1.3268997183e+12,171,1.1329085476e+12,2.1840296198e+02,146,12.0-12.5,3.5017442810e+03,1.2493032614e+12,3.5017442810e+03,1.2493032614e+12,3.5017442810e+03,1.2493032614e+12,1.6033410212e+01,0,0,0,1
590,4.1433921875e+04,3.7325300293e+03,3.7547652344e+04,1.2648226035e+12,163,1.1329085476e+12,2.2009847928e+02,146,12.0-12.5,2.2908843560e+03,4.4074798290e+12,2.2908843560e+03,4.4074798290e+12,2.2908843560e+03,4.4074798290e+12,1.0408451542e+01,0,0,0,1
612,3.7514957031e+04,1.0856234375e+04,2.6427060547e+03,1.2337839327e+12,159,1.1329085476e+12,2.1313047603e+02,146,12.0-12.5,2.5967889764e+03,5.0577382967e+13,2.5967889764e+03,5.0577382967e+13,2.5967889764e+03,5.0577382967e+13,1.2184034047e+01,0,0,0,1
630,2.1905515137e+03,4.4319625000e+04,3.3269097656e+04,1.1949857643e+12,154,1.1329085476e+12,2.2054783798e+02,146,12.0-12.5,1.2310803885e+03,1.0009945386e+12,2.4117761573e+03,3.3366484621e+13,1.2310803885e+03,1.0009945386e+12,5.5819200033e+00,0,0,1,1
419,4.3631562500e+04,4.1790656250e+04,4.5001210938e+04,1.9011136541e+12,245,1.1251489000e+12,2.1966291274e+02,145,12.0-12.5,2.0819692040e+03,7.9924370138e+11,2.9893128646e+03,1.1406681952e+12,2.0819692040e+03,7.9924370138e+11,9.4780187422e+00,0,0,0,1
485,4.0757468750e+04,3.5916511719e+04,5.7604526367e+03,1.6062470752e+12,207,1.1251489000e+12,2.1893644954e+02,145,12.0-12.5,1.4964794522e+03,9.4667700551e+11,2.4140736541e+03,1.4510540986e+12,1.4964794522e+03,9.4667700551e+11,6.8352229852e+00,0,0,1,1
519,7.1085156250e+03,1.5915273438e+04,2.2423376953e+04,1.4743330078e+12,190,1.1251489000e+12,2.1801637937e+02,145,12.0-12.5,6.2706035003e+03,1.0553120717e+12,7.2088889125e+03,2.5451644083e+12,6.2706035003e+03,1.0553120717e+12,2.8762075209e+01,0,0,0,1
540,2.1615548828e+04,4.9501964844e+04,3.4935551758e+03,1.3889769465e+12,179,1.1173892524e+12,2.1849685845e+02,144,12.0-12.5,1.2511289506e+03,1.7381610593e+12,1.2511289506e+03,1.7381610593e+12,1.2511289506e+03,1.7381610593e+12,5.7260729489e+00,0,0,1,1
604,2.7351849609e+04,3.0412689453e+04,2.3334673828e+04,1.2493032681e+12,161,1.1173892524e+12,2.1841337748e+02,144,12.0-12.5,4.1435648426e+03,2.4986065228e+12,4.1435648426e+03,2.4986065228e+12,4.1435648426e+03,2.4986065228e+12,1.8971204468e+01,0,0,0,1
462,4.0464656250e+04,4.3513074219e+04,4.5458097656e+04,1.6838435254e+12,217,1.1096296048e+12,2.1507785794e+02,143,12.0-12.5,2.9953684162e+03,8.1476299655e+11,3.2850934575e+03,1.8933540110e+12,2.9953684162e+03,8.1476299655e+11,1.3926902773e+01,0,0,0,1
476,3.6352976562e+04,3.3936718750e+04,3.5860113281e+04,1.6450452436e+12,212,1.1096296048e+12,2.1893421180e+02,143,12.0-12.5,2.8418956087e+03,1.2803418517e+12,2.8418956087e+03,1.2803418517e+12,2.8418956087e+03,1.2803418517e+12,1.2980591683e+01,0,0,0,1
536,4.4500854492e+03,1.8535980469e+04,4.7107179688e+04,1.3889769465e+12,179,1.1096296048e+12,2.1645839380e+02,143,12.0-12.5,6.6369682422e+03,9.0011912000e+11,1.3929217354e+04,9.4046928745e+12,6.6369682422e+03,9.0011912000e+11,3.0661634903e+01,0,0,0,1
572,3.2058365234e+04,3.5114675781e+04,2.9387121094e+04,1.3113804963e+12,169,1.1096296048e+12,2.1809871830e+02,143,12.0-12.5,3.2626026074e+03,2.9641853779e+12,3.2626026074e+03,2.9641853779e+12,3.2626026074e+03,2.9641853779e+12,1.4959292897e+01,0,0,0,1
460,1.4244130859e+04,4.3250937500e+04,6.7010583496e+02,1.6993628608e+12,219,1.1018699572e+12,2.1723326155e+02,142,12.0-12.5,1.6450386843e+03,7.9427752692e+13,1.6450386843e+03,7.9427752692e+13,1.6450386843e+03,7.9427752692e+13,7.5726832650e+00,0,0,1,1
473,1.3055947266e+04,5.6391518555e+03,2.2478468750e+04,1.6528049680e+12,213,1.1018699572e+12,2.1761069416e+02,142,12.0-12.5,3.4891579498e+03,5.7421392138e+12,3.4891579498e+03,5.7421392138e+12,3.4891579498e+03,5.7421392138e+12,1.6033945221e+01,0,0,0,1
499,1.5748295898e+04,3.9602679443e+02,4.5141984375e+04,1.5441698470e+12,199,1.1018699572e+12,2.1738367922e+02,142,12.0-12.5,3.7367008913e+03,1.1406681952e+12,3.7367008913e+03,1.1406681952e+12,3.7367008913e+03,1.1406681952e+12,1.7189427030e+01,0,0,0,1
521,1.5056324219e+04,4.3915093750e+04,2.8228190918e+03,1.4743330078e+12,190,1.1018699572e+12,2.1584490824e+02,142,12.0-12.5,1.5945618601e+03,3.9806992117e+12,1.5945618601e+03,3.9806992117e+12,1.5945618601e+03,3.9806992117e+12,7.3875352128e+00,0,0,1,1
563,2.7231878906e+04,2.6138251953e+04,1.7232511719e+04,1.3346593294e+12,172,1.1018699572e+12,2.1430393423e+02,142,12.0-12.5,1.1824463483e+03,2.7701941883e+12,1.1824463483e+03,2.7701941883e+12,1.1824463483e+03,2.7701941883e+12,5.5176138157e+00,0,0,1,1
577,3.9456851562e+04,1.3553978516e+04,6.0768780518e+02,1.2958611609e+12,167,1.1018699572e+12,2.1808109507e+02,142,12.0-12.5,1.7830054765e+03,1.2648225565e+13,1.7830054765e+03,1.2648225565e+13,1.7830054765e+03,1.2648225565e+13,8.1758828108e+00,0,0,2,1
534,3.7754160156e+04,7.2677163086e+03,2.6733041992e+03,1.4044961686e+12,181,1.0941103097e+12,2.1615626970e+02,141,12.0-12.5,1.1219044054e+03,9.3891735793e+11,3.1354659145e+03,2.8633099593e+12,1.1219044054e+03,9.3891735793e+11,5.1902468846e+00,0,0,1,1
554,2.4605093750e+04,4.7150140625e+04,6.9665209961e+03,1.3501786647e+12,174,1.0941103097e+12,2.1710420581e+02,141,12.0-12.5,3.3301980353e+03,2.2890960379e+12,3.3301980353e+03,2.2890960379e+12,3.3301980353e+03,2.2890960379e+12,1.5339168685e+01,0,0,0,1
576,2.2302474609e+04,4.5619925781e+04,2.0597183594e+04,1.2958611609e+12,167,1.0941103097e+12,2.1214083975e+02,141,12.0-12.5,4.8853367817e+03,1.0009945386e+12,5.9493174285e+03,1.2105050234e+12,4.8853367817e+03,1.0009945386e+12,2.3028742544e+01,0,0,0,1
592,2.5388824219e+04,4.4795171875e+04,3.1130227051e+03,1.2648226035e+12,163,1.0941103097e+12,2.1151219449e+02,141,12.0-12.5,1.4392974305e+03,2.2502978000e+12,1.4392974305e+03,2.2502978000e+12,1.4392974305e+03,2.2502978000e+12,6.8047964512e+00,0,0,1,1
595,1.7679123047e+04,2.0939363281e+04,3.4621706543e+03,1.2570628791e+12,162,1.0941103097e+12,2.1688778857e+02,141,12.0-12.5,5.6773549951e+03,2.7857134834e+12,5.6773549951e+03,2.7857134834e+12,5.6773549951e+03,2.7857134834e+12,2.6176462181e+01,0,0,0,1
408,3.9317546875e+04,1.8325353516e+04,4.0191261719e+04,1.9399118225e+12,250,1.0785910145e+12,2.1448916269e+02,139,12.0-12.5,2.0372224563e+03,1.4665733938e+12,2.0372224563e+03,1.4665733938e+12,2.0372224563e+03,1.4665733938e+12,9.4980204626e+00,0,0,0,1
514,1.8525689453e+04,1.6149915039e+04,3.2737064453e+04,1.4898523432e+12,192,1.0785910145e+12,2.1658235017e+02,139,12.0-12.5,1.8208172805e+03,8.2252264414e+11,1.5213449509e+04,1.2493032614e+12,1.8208172805e+03,8.2252264414e+11,8.4070436905e+00,0,0,1,1
533,1.7301271484e+04,4.4555261719e+04,3.3927890625e+04,1.4122558929e+12,182,1.0785910145e+12,2.1605287190e+02,139,12.0-12.5,9.3938110851e+03,2.2270188572e+12,9.3938110851e+03,2.2270188572e+12,9.3938110851e+03,2.2270188572e+12,4.3479223408e+01,0,0,0,1
545,4.7628257812e+04,1.0795231445e+04,3.1743261719e+04,1.3812172222e+12,178,1.0785910145e+12,2.1702354609e+02,139,12.0-12.5,4.6695556535e+03,4.3764412386e+12,4.6695556535e+03,4.3764412386e+12,4.6695556535e+03,4.3764412386e+12,2.1516354965e+01,0,0,0,1
548,1.8192992188e+04,4.5866394531e+04,2.5711830078e+04,1.3734576111e+12,177,1.0785910145e+12,2.1704157809e+02,139,12.0-12.5,1.5014793273e+03,1.2493032614e+12,1.5014793273e+03,1.2493032614e+12,1.5014793273e+03,1.2493032614e+12,6.9179340685e+00,0,0,1,1
551,3.4796621704e+02,2.4438939453e+04,3.5309582031e+04,1.3656980001e+12,176,1.0785910145e+12,2.1139547832e+02,139,12.0-12.5,6.9039601742e+03,1.0576399660e+13,6.9039601742e+03,1.0576399660e+13,6.9039601742e+03,1.0576399660e+13,3.2658977520e+01,0,0,0,1
594,1.4073344727e+04,9.2991132812e+03,1.5545086914e+04,1.2570628791e+12,162,1.0785910145e+12,2.1548544660e+02,139,12.0-12.5,2.7269492263e+03,1.3346593848e+12,2.7269492263e+03,1.3346593848e+12,2.7269492263e+03,1.3346593848e+12,1.2654911361e+01,0,0,0,1
598,2.6525347656e+04,4.7443585938e+04,2.6257832031e+04,1.2570628791e+12,162,1.0785910145e+12,2.1577361122e+02,139,12.0-12.5,8.2012141889e+02,4.9506551600e+12,8.2012141889e+02,4.9506551600e+12,8.2012141889e+02,4.9506551600e+12,3.8008420690e+00,0,1,1,1
437,2.5118714844e+04,2.7986213379e+03,4.1657253906e+04,1.7847189220e+12,230,1.0708313669e+12,2.1654033509e+02,138,12.0-12.5,3.7770540153e+03,1.3967365655e+12,3.7770540153e+03,1.3967365655e+12,3.7770540153e+03,1.3967365655e+12,1.7442727304e+01,0,0,0,1
603,3.7681062500e+04,1.3891632812e+04,4.9287191406e+04,1.2493032681e+12,161,1.0708313669e+12,2.0647110717e+02,138,12.0-12.5,2.6957850659e+03,1.2648225565e+13,2.6957850659e+03,1.2648225565e+13,2.6957850659e+03,1.2648225565e+13,1.3056476051e+01,0,0,0,1
420,4.3100913086e+03,3.7937199219e+04,1.7542294922e+04,1.9011136541e+12,245,1.0630717193e+12,2.1603763483e+02,137,12.0-12.5,2.2171153820e+03,1.6217663455e+12,2.2171153820e+03,1.6217663455e+12,2.2171153820e+03,1.6217663455e+12,1.0262634951e+01,0,0,0,1
512,2.7982572266e+04,3.0967794922e+04,1.9809884766e+04,1.4976119542e+12,193,1.0553120717e+12,2.1544361423e+02,136,12.0-12.5,1.4342353240e+03,2.4986065228e+12,1.4342353240e+03,2.4986065228e+12,1.4342353240e+03,2.4986065228e+12,6.6571261771e+00,0,0,1,1
565,5.0507529297e+03,1.9436240234e+04,2.3513501953e+04,1.3268997183e+12,171,1.0553120717e+12,2.1379845422e+02,136,12.0-12.5,2.8709865814e+03,2.5451644083e+12,2.8709865814e+03,2.5451644083e+12,2.8709865814e+03,2.5451644083e+12,1.3428472118e+01,0,0,0,1
597,4.7387058594e+04,4.9933675781e+04,2.6947487793e+03,1.2570628791e+12,162,1.0553120717e+12,2.1341692281e+02,136,12.0-12.5,3.2555994050e+03,2.0330276676e+12,3.2555994050e+03,2.0330276676e+12,3.2555994050e+03,2.0330276676e+12,1.5254645049e+01,0,0,0,1
621,4.0962164062e+04,6.2667895508e+03,4.3112312500e+04,1.2105049863e+12,156,1.0553120717e+12,2.1270852699e+02,136,12.0-12.5,2.4133761430e+03,1.6559087949e+13,2.4133761430e+03,1.6559087949e+13,2.4133761430e+03,1.6559087949e+13,1.1345930401e+01,0,0,0,1
513,1.0712846680e+03,3.2955148438e+04,4.9472066406e+04,1.4976119542e+12,193,1.0397927765e+12,2.1080807526e+02,134,12.0-12.5,2.1844922693e+03,1.3889769179e+12,2.1844922693e+03,1.3889769179e+12,2.1844922693e+03,1.3889769179e+12,1.0362469590e+01,0,0,0,1
627,1.1191238281e+04,2.6017866211e+03,2.5403469238e+03,1.2027453753e+12,155,1.0397927765e+12,2.1147756361e+02,134,12.0-12.5,2.9944557088e+03,1.4432944510e+12,2.9944557088e+03,1.4432944510e+12,2.9944557088e+03,1.4432944510e+12,1.4159685111e+01,0,0,0,1
652,1.0860359375e+04,3.0672097656e+04,7.7117578125e+03,1.1484278715e+12,148,1.0397927765e+12,2.1129776261e+02,134,12.0-12.5,1.4435781720e+03,1.4130318254e+13,1.4435781720e+03,1.4130318254e+13,1.4435781720e+03,1.4130318254e+13,6.8319614660e+00,0,0,1,1
490,4.9171312500e+04,9.8057822266e+03,3.4403398438e+04,1.5829681288e+12,204,1.0320331290e+12,2.1355619547e+02,133,12.0-12.5,2.1386889164e+03,4.3764412386e+12,2.1386889164e+03,4.3764412386e+12,2.1386889164e+03,4.3764412386e+12,1.0014642337e+01,0,0,0,1
557,6.9069531250e+03,2.5784027344e+04,3.4586136719e+04,1.3424190537e+12,173,1.0320331290e+12,2.1350300276e+02,133,12.0-12.5,1.2211899225e+03,9.8547524345e+11,3.3618741761e+03,4.6092306662e+12,1.2211899225e+03,9.8547524345e+11,5.7197786762e+00,0,0,1,1
589,3.4891191406e+04,1.1379390625e+04,4.7506235352e+03,1.2725822145e+12,164,1.0320331290e+12,2.1336165825e+02,133,12.0-12.5,2.9467976812e+03,1.4743330414e+12,2.9467976812e+03,1.4743330414e+12,2.9467976812e+03,1.4743330414e+12,1.3811280364e+01,0,0,0,1
